date,state,fips,measure,data_quality_grade,positive tests,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month,pos_test_7da
2020-03-19,NY,36,positive,NA,4152,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,5972.857142857143
2020-03-19,OH,39,positive,NA,119,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,155.85714285714286
2020-03-19,OK,40,positive,NA,44,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,38.42857142857143
2020-03-19,OR,41,positive,NA,88,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,91.14285714285714
2020-03-19,PA,42,positive,NA,185,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,229.71428571428572
2020-03-19,RI,44,positive,NA,44,19,18,2020,12,2020-03-15,Mar,3,2020-03-01,46.285714285714285
2020-03-19,SC,45,positive,NA,60,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,87
2020-03-19,SD,46,positive,NA,11,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,13.142857142857142
2020-03-19,TN,47,positive,NA,154,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,211.57142857142858
2020-03-19,TX,48,positive,NA,143,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,168.42857142857142
2020-03-19,UT,49,positive,NA,78,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,94.28571428571429
2020-03-19,VA,51,positive,NA,94,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,110.57142857142857
2020-03-19,VT,50,positive,NA,28,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,36.714285714285715
2020-03-19,WA,53,positive,NA,4146,19,57,2020,12,2020-03-15,Mar,3,2020-03-01,4143.428571428572
2020-03-19,WI,55,positive,NA,174,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,201.28571428571428
2020-03-19,WV,54,positive,NA,2,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,4.714285714285714
2020-03-19,WY,56,positive,NA,18,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,16
2020-03-18,AK,02,positive,NA,6,18,12,2020,12,2020-03-15,Mar,3,2020-03-01,6.142857142857143
2020-03-18,AL,01,positive,NA,46,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,56.42857142857143
2020-03-18,AR,05,positive,NA,33,18,12,2020,12,2020-03-15,Mar,3,2020-03-01,50.42857142857143
2020-03-18,AZ,04,positive,NA,28,18,14,2020,12,2020-03-15,Mar,3,2020-03-01,41.57142857142857
2020-03-18,CA,06,positive,NA,611,18,14,2020,12,2020-03-15,Mar,3,2020-03-01,712.5714285714286
2020-03-18,CO,08,positive,NA,183,18,13,2020,12,2020-03-15,Mar,3,2020-03-01,208.71428571428572
2020-03-18,CT,09,positive,NA,68,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,91.28571428571429
2020-03-18,DC,11,positive,NA,31,18,13,2020,12,2020-03-15,Mar,3,2020-03-01,39
2020-03-18,DE,10,positive,NA,25,18,12,2020,12,2020-03-15,Mar,3,2020-03-01,24
2020-03-18,FL,12,positive,NA,314,18,14,2020,12,2020-03-15,Mar,3,2020-03-01,332.14285714285717
2020-03-18,GA,13,positive,NA,197,18,14,2020,12,2020-03-15,Mar,3,2020-03-01,253.85714285714286
2020-03-18,HI,15,positive,NA,14,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,16
2020-03-18,IA,19,positive,NA,29,18,12,2020,12,2020-03-15,Mar,3,2020-03-01,34.714285714285715
2020-03-18,ID,16,positive,NA,9,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,13
2020-03-18,IL,17,positive,NA,288,18,14,2020,12,2020-03-15,Mar,3,2020-03-01,337.7142857142857
2020-03-18,IN,18,positive,NA,39,18,12,2020,12,2020-03-15,Mar,3,2020-03-01,53.285714285714285
2020-03-18,KS,20,positive,NA,16,18,12,2020,12,2020-03-15,Mar,3,2020-03-01,26.142857142857142
2020-03-18,KY,21,positive,NA,26,18,12,2020,12,2020-03-15,Mar,3,2020-03-01,31.571428571428573
2020-03-18,LA,22,positive,NA,240,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,283.14285714285717
2020-03-18,MA,25,positive,NA,156,18,6,2020,12,2020-03-15,Mar,3,2020-03-01,200.57142857142858
2020-03-18,MD,24,positive,NA,85,18,13,2020,12,2020-03-15,Mar,3,2020-03-01,93.71428571428571
2020-03-18,ME,23,positive,NA,43,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,39.714285714285715
2020-03-18,MI,26,positive,NA,4531,18,17,2020,12,2020-03-15,Mar,3,2020-03-01,4303
2020-03-18,MN,27,positive,NA,269,18,12,2020,12,2020-03-15,Mar,3,2020-03-01,248.42857142857142
2020-03-18,MO,29,positive,NA,13,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,25.142857142857142
2020-03-18,MS,28,positive,NA,34,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,49.57142857142857
2020-03-18,MT,30,positive,NA,10,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,11.428571428571429
2020-03-18,NC,37,positive,NA,63,18,14,2020,12,2020-03-15,Mar,3,2020-03-01,83.71428571428571
2020-03-18,ND,38,positive,NA,6,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,10.571428571428571
2020-03-18,NE,31,positive,NA,24,18,13,2020,12,2020-03-15,Mar,3,2020-03-01,25.285714285714285
2020-03-18,NH,33,positive,NA,26,18,14,2020,12,2020-03-15,Mar,3,2020-03-01,29.571428571428573
2020-03-18,NJ,34,positive,NA,427,18,13,2020,12,2020-03-15,Mar,3,2020-03-01,561.2857142857143
2020-03-18,NM,35,positive,NA,28,18,12,2020,12,2020-03-15,Mar,3,2020-03-01,30.857142857142858
2020-03-18,NV,32,positive,NA,55,18,13,2020,12,2020-03-15,Mar,3,2020-03-01,72
2020-03-18,NY,36,positive,NA,2382,18,14,2020,12,2020-03-15,Mar,3,2020-03-01,3910.1428571428573
2020-03-18,OH,39,positive,NA,88,18,13,2020,12,2020-03-15,Mar,3,2020-03-01,110.85714285714286
2020-03-18,OK,40,positive,NA,29,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,30.142857142857142
2020-03-18,OR,41,positive,NA,75,18,14,2020,12,2020-03-15,Mar,3,2020-03-01,73.28571428571429
2020-03-18,PA,42,positive,NA,133,18,12,2020,12,2020-03-15,Mar,3,2020-03-01,170.28571428571428
2020-03-18,RI,44,positive,NA,33,18,17,2020,12,2020-03-15,Mar,3,2020-03-01,37.285714285714285
2020-03-18,SC,45,positive,NA,60,18,14,2020,12,2020-03-15,Mar,3,2020-03-01,61.857142857142854
2020-03-18,SD,46,positive,NA,11,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,11.428571428571429
2020-03-18,TN,47,positive,NA,98,18,13,2020,12,2020-03-15,Mar,3,2020-03-01,145
2020-03-18,TX,48,positive,NA,83,18,14,2020,12,2020-03-15,Mar,3,2020-03-01,128.71428571428572
2020-03-18,UT,49,positive,NA,63,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,72.42857142857143
2020-03-18,VA,51,positive,NA,77,18,13,2020,12,2020-03-15,Mar,3,2020-03-01,85.71428571428571
2020-03-18,VT,50,positive,NA,21,18,12,2020,12,2020-03-15,Mar,3,2020-03-01,27.571428571428573
2020-03-18,WA,53,positive,NA,3810,18,56,2020,12,2020-03-15,Mar,3,2020-03-01,3803
2020-03-18,WI,55,positive,NA,121,18,14,2020,12,2020-03-15,Mar,3,2020-03-01,145.85714285714286
2020-03-18,WV,54,positive,NA,1,18,12,2020,12,2020-03-15,Mar,3,2020-03-01,3
2020-03-18,WY,56,positive,NA,15,18,11,2020,12,2020-03-15,Mar,3,2020-03-01,13
2020-03-17,AK,02,positive,NA,3,17,11,2020,11,2020-03-15,Mar,3,2020-03-01,4.285714285714286
2020-03-17,AL,01,positive,NA,36,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,39.57142857142857
2020-03-17,AR,05,positive,NA,22,17,11,2020,11,2020-03-15,Mar,3,2020-03-01,35.285714285714285
2020-03-17,AZ,04,positive,NA,20,17,13,2020,11,2020-03-15,Mar,3,2020-03-01,28.428571428571427
2020-03-17,CA,06,positive,NA,483,17,13,2020,11,2020-03-15,Mar,3,2020-03-01,565.8571428571429
2020-03-17,CO,08,positive,NA,160,17,12,2020,11,2020-03-15,Mar,3,2020-03-01,171.28571428571428
2020-03-17,CT,09,positive,NA,41,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,65.14285714285714
2020-03-17,DC,11,positive,NA,22,17,12,2020,11,2020-03-15,Mar,3,2020-03-01,29.428571428571427
2020-03-17,DE,10,positive,NA,16,17,11,2020,11,2020-03-15,Mar,3,2020-03-01,18.428571428571427
2020-03-17,FL,12,positive,NA,186,17,13,2020,11,2020-03-15,Mar,3,2020-03-01,249.14285714285714
2020-03-17,GA,13,positive,NA,146,17,13,2020,11,2020-03-15,Mar,3,2020-03-01,190.85714285714286
2020-03-17,HI,15,positive,NA,10,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,11
2020-03-17,IA,19,positive,NA,23,17,11,2020,11,2020-03-15,Mar,3,2020-03-01,27.428571428571427
2020-03-17,ID,16,positive,NA,7,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,8.857142857142858
2020-03-17,IL,17,positive,NA,159,17,13,2020,11,2020-03-15,Mar,3,2020-03-01,236.71428571428572
2020-03-17,IN,18,positive,NA,30,17,11,2020,11,2020-03-15,Mar,3,2020-03-01,37.42857142857143
2020-03-17,KS,20,positive,NA,15,17,11,2020,11,2020-03-15,Mar,3,2020-03-01,19.142857142857142
2020-03-17,KY,21,positive,NA,22,17,11,2020,11,2020-03-15,Mar,3,2020-03-01,25.857142857142858
2020-03-17,LA,22,positive,NA,137,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,207.57142857142858
2020-03-17,MA,25,positive,NA,118,17,5,2020,11,2020-03-15,Mar,3,2020-03-01,145.14285714285714
2020-03-17,MD,24,positive,NA,57,17,12,2020,11,2020-03-15,Mar,3,2020-03-01,70.28571428571429
2020-03-17,ME,23,positive,NA,32,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,29.714285714285715
2020-03-17,MI,26,positive,NA,3659,17,16,2020,11,2020-03-15,Mar,3,2020-03-01,3470.5714285714284
2020-03-17,MN,27,positive,NA,246,17,11,2020,11,2020-03-15,Mar,3,2020-03-01,214.57142857142858
2020-03-17,MO,29,positive,NA,8,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,15.285714285714286
2020-03-17,MS,28,positive,NA,21,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,30.428571428571427
2020-03-17,MT,30,positive,NA,8,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,9.285714285714286
2020-03-17,NC,37,positive,NA,40,17,13,2020,11,2020-03-15,Mar,3,2020-03-01,60.714285714285715
2020-03-17,ND,38,positive,NA,3,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,6.714285714285714
2020-03-17,NE,31,positive,NA,21,17,12,2020,11,2020-03-15,Mar,3,2020-03-01,21.857142857142858
2020-03-17,NH,33,positive,NA,17,17,13,2020,11,2020-03-15,Mar,3,2020-03-01,22.714285714285715
2020-03-17,NJ,34,positive,NA,267,17,12,2020,11,2020-03-15,Mar,3,2020-03-01,378.85714285714283
2020-03-17,NM,35,positive,NA,23,17,11,2020,11,2020-03-15,Mar,3,2020-03-01,24.142857142857142
2020-03-17,NV,32,positive,NA,55,17,12,2020,11,2020-03-15,Mar,3,2020-03-01,57.142857142857146
2020-03-17,NY,36,positive,NA,1700,17,13,2020,11,2020-03-15,Mar,3,2020-03-01,2505.5714285714284
2020-03-17,OH,39,positive,NA,67,17,12,2020,11,2020-03-15,Mar,3,2020-03-01,77.42857142857143
2020-03-17,OK,40,positive,NA,17,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,23.142857142857142
2020-03-17,OR,41,positive,NA,47,17,13,2020,11,2020-03-15,Mar,3,2020-03-01,61.285714285714285
2020-03-17,PA,42,positive,NA,96,17,11,2020,11,2020-03-15,Mar,3,2020-03-01,124
2020-03-17,RI,44,positive,NA,23,17,16,2020,11,2020-03-15,Mar,3,2020-03-01,30.714285714285715
2020-03-17,SC,45,positive,NA,33,17,13,2020,11,2020-03-15,Mar,3,2020-03-01,42
2020-03-17,SD,46,positive,NA,11,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,10.714285714285714
2020-03-17,TN,47,positive,NA,73,17,12,2020,11,2020-03-15,Mar,3,2020-03-01,96.57142857142857
2020-03-17,TX,48,positive,NA,64,17,13,2020,11,2020-03-15,Mar,3,2020-03-01,92.57142857142857
2020-03-17,UT,49,positive,NA,51,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,53.857142857142854
2020-03-17,VA,51,positive,NA,67,17,12,2020,11,2020-03-15,Mar,3,2020-03-01,68.28571428571429
2020-03-17,VT,50,positive,NA,19,17,11,2020,11,2020-03-15,Mar,3,2020-03-01,21.285714285714285
2020-03-17,WA,53,positive,NA,3432,17,55,2020,11,2020-03-15,Mar,3,2020-03-01,3466.8571428571427
2020-03-17,WI,55,positive,NA,83,17,13,2020,11,2020-03-15,Mar,3,2020-03-01,104.14285714285714
2020-03-17,WV,54,positive,NA,0,17,11,2020,11,2020-03-15,Mar,3,2020-03-01,1.4285714285714286
2020-03-17,WY,56,positive,NA,10,17,10,2020,11,2020-03-15,Mar,3,2020-03-01,10
2020-03-16,AK,02,positive,NA,1,16,10,2020,11,2020-03-15,Mar,3,2020-03-01,2.7142857142857144
2020-03-16,AL,01,positive,NA,28,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,28.142857142857142
2020-03-16,AR,05,positive,NA,22,16,10,2020,11,2020-03-15,Mar,3,2020-03-01,22.857142857142858
2020-03-16,AZ,04,positive,NA,18,16,12,2020,11,2020-03-15,Mar,3,2020-03-01,20.428571428571427
2020-03-16,CA,06,positive,NA,335,16,12,2020,11,2020-03-15,Mar,3,2020-03-01,442.85714285714283
2020-03-16,CO,08,positive,NA,131,16,11,2020,11,2020-03-15,Mar,3,2020-03-01,142
2020-03-16,CT,09,positive,NA,26,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,38.285714285714285
2020-03-16,DC,11,positive,NA,17,16,11,2020,11,2020-03-15,Mar,3,2020-03-01,20.714285714285715
2020-03-16,DE,10,positive,NA,8,16,10,2020,11,2020-03-15,Mar,3,2020-03-01,13.571428571428571
2020-03-16,FL,12,positive,NA,141,16,12,2020,11,2020-03-15,Mar,3,2020-03-01,182
2020-03-16,GA,13,positive,NA,121,16,12,2020,11,2020-03-15,Mar,3,2020-03-01,136.85714285714286
2020-03-16,HI,15,positive,NA,7,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,7.571428571428571
2020-03-16,IA,19,positive,NA,22,16,10,2020,11,2020-03-15,Mar,3,2020-03-01,23.285714285714285
2020-03-16,ID,16,positive,NA,5,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,5.571428571428571
2020-03-16,IL,17,positive,NA,93,16,12,2020,11,2020-03-15,Mar,3,2020-03-01,157.71428571428572
2020-03-16,IN,18,positive,NA,24,16,10,2020,11,2020-03-15,Mar,3,2020-03-01,27.857142857142858
2020-03-16,KS,20,positive,NA,11,16,10,2020,11,2020-03-15,Mar,3,2020-03-01,13.714285714285714
2020-03-16,KY,21,positive,NA,21,16,10,2020,11,2020-03-15,Mar,3,2020-03-01,20.714285714285715
2020-03-16,LA,22,positive,NA,115,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,145.14285714285714
2020-03-16,MA,25,positive,NA,97,16,4,2020,11,2020-03-15,Mar,3,2020-03-01,103.57142857142857
2020-03-16,MD,24,positive,NA,37,16,11,2020,11,2020-03-15,Mar,3,2020-03-01,51.42857142857143
2020-03-16,ME,23,positive,NA,17,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,22
2020-03-16,MI,26,positive,NA,1933,16,15,2020,11,2020-03-15,Mar,3,2020-03-01,2717.1428571428573
2020-03-16,MN,27,positive,NA,179,16,10,2020,11,2020-03-15,Mar,3,2020-03-01,180.14285714285714
2020-03-16,MO,29,positive,NA,6,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,8.857142857142858
2020-03-16,MS,28,positive,NA,12,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,19.571428571428573
2020-03-16,MT,30,positive,NA,7,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,7.142857142857143
2020-03-16,NC,37,positive,NA,33,16,12,2020,11,2020-03-15,Mar,3,2020-03-01,43.285714285714285
2020-03-16,ND,38,positive,NA,1,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,4
2020-03-16,NE,31,positive,NA,18,16,11,2020,11,2020-03-15,Mar,3,2020-03-01,19.142857142857142
2020-03-16,NH,33,positive,NA,13,16,12,2020,11,2020-03-15,Mar,3,2020-03-01,17.285714285714285
2020-03-16,NJ,34,positive,NA,178,16,11,2020,11,2020-03-15,Mar,3,2020-03-01,258.85714285714283
2020-03-16,NM,35,positive,NA,17,16,10,2020,11,2020-03-15,Mar,3,2020-03-01,19.428571428571427
2020-03-16,NV,32,positive,NA,45,16,11,2020,11,2020-03-15,Mar,3,2020-03-01,43.142857142857146
2020-03-16,NY,36,positive,NA,950,16,12,2020,11,2020-03-15,Mar,3,2020-03-01,1551.142857142857
2020-03-16,OH,39,positive,NA,50,16,11,2020,11,2020-03-15,Mar,3,2020-03-01,55.142857142857146
2020-03-16,OK,40,positive,NA,10,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,16.571428571428573
2020-03-16,OR,41,positive,NA,39,16,12,2020,11,2020-03-15,Mar,3,2020-03-01,49.285714285714285
2020-03-16,PA,42,positive,NA,76,16,10,2020,11,2020-03-15,Mar,3,2020-03-01,91.57142857142857
2020-03-16,RI,44,positive,NA,21,16,15,2020,11,2020-03-15,Mar,3,2020-03-01,25
2020-03-16,SC,45,positive,NA,28,16,12,2020,11,2020-03-15,Mar,3,2020-03-01,32.142857142857146
2020-03-16,SD,46,positive,NA,10,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,10
2020-03-16,TN,47,positive,NA,52,16,11,2020,11,2020-03-15,Mar,3,2020-03-01,67.71428571428571
2020-03-16,TX,48,positive,NA,57,16,12,2020,11,2020-03-15,Mar,3,2020-03-01,70.42857142857143
2020-03-16,UT,49,positive,NA,39,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,38.714285714285715
2020-03-16,VA,51,positive,NA,51,16,11,2020,11,2020-03-15,Mar,3,2020-03-01,56.285714285714285
2020-03-16,VT,50,positive,NA,17,16,10,2020,11,2020-03-15,Mar,3,2020-03-01,15.714285714285714
2020-03-16,WA,53,positive,NA,3107,16,54,2020,11,2020-03-15,Mar,3,2020-03-01,3133.5714285714284
2020-03-16,WI,55,positive,NA,56,16,12,2020,11,2020-03-15,Mar,3,2020-03-01,73.85714285714286
2020-03-16,WV,54,positive,NA,0,16,10,2020,11,2020-03-15,Mar,3,2020-03-01,0.42857142857142855
2020-03-16,WY,56,positive,NA,3,16,9,2020,11,2020-03-15,Mar,3,2020-03-01,7.428571428571429
2020-03-15,AK,02,positive,NA,1,15,9,2020,11,2020-03-15,Mar,3,2020-03-01,1.8571428571428572
2020-03-15,AL,01,positive,NA,12,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,18.428571428571427
2020-03-15,AR,05,positive,NA,16,15,9,2020,11,2020-03-15,Mar,3,2020-03-01,17.142857142857142
2020-03-15,AZ,04,positive,NA,12,15,11,2020,11,2020-03-15,Mar,3,2020-03-01,15.428571428571429
2020-03-15,CA,06,positive,NA,293,15,11,2020,11,2020-03-15,Mar,3,2020-03-01,339.7142857142857
2020-03-15,CO,08,positive,NA,131,15,10,2020,11,2020-03-15,Mar,3,2020-03-01,117.57142857142857
2020-03-15,CT,09,positive,NA,20,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,25.428571428571427
2020-03-15,DC,11,positive,NA,16,15,10,2020,11,2020-03-15,Mar,3,2020-03-01,16.571428571428573
2020-03-15,DE,10,positive,NA,6,15,9,2020,11,2020-03-15,Mar,3,2020-03-01,9.857142857142858
2020-03-15,FL,12,positive,NA,116,15,11,2020,11,2020-03-15,Mar,3,2020-03-01,130.85714285714286
2020-03-15,GA,13,positive,NA,99,15,11,2020,11,2020-03-15,Mar,3,2020-03-01,100.28571428571429
2020-03-15,HI,15,positive,NA,2,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,5.571428571428571
2020-03-15,IA,19,positive,NA,18,15,9,2020,11,2020-03-15,Mar,3,2020-03-01,19.857142857142858
2020-03-15,ID,16,positive,NA,5,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,4
2020-03-15,IL,17,positive,NA,64,15,11,2020,11,2020-03-15,Mar,3,2020-03-01,101
2020-03-15,IN,18,positive,NA,19,15,9,2020,11,2020-03-15,Mar,3,2020-03-01,21.571428571428573
2020-03-15,KS,20,positive,NA,8,15,9,2020,11,2020-03-15,Mar,3,2020-03-01,9.428571428571429
2020-03-15,KY,21,positive,NA,16,15,9,2020,11,2020-03-15,Mar,3,2020-03-01,16.857142857142858
2020-03-15,LA,22,positive,NA,90,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,97.57142857142857
2020-03-15,MA,25,positive,NA,64,15,3,2020,11,2020-03-15,Mar,3,2020-03-01,72
2020-03-15,MD,24,positive,NA,31,15,10,2020,11,2020-03-15,Mar,3,2020-03-01,37.857142857142854
2020-03-15,ME,23,positive,NA,3,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,14.571428571428571
2020-03-15,MI,26,positive,NA,1480,15,14,2020,11,2020-03-15,Mar,3,2020-03-01,2063.714285714286
2020-03-15,MN,27,positive,NA,128,15,9,2020,11,2020-03-15,Mar,3,2020-03-01,145.28571428571428
2020-03-15,MO,29,positive,NA,5,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,5.571428571428571
2020-03-15,MS,28,positive,NA,10,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,12.571428571428571
2020-03-15,MT,30,positive,NA,7,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,5.571428571428571
2020-03-15,NC,37,positive,NA,32,15,11,2020,11,2020-03-15,Mar,3,2020-03-01,31.142857142857142
2020-03-15,ND,38,positive,NA,1,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,2
2020-03-15,NE,31,positive,NA,17,15,10,2020,11,2020-03-15,Mar,3,2020-03-01,16.714285714285715
2020-03-15,NH,33,positive,NA,13,15,11,2020,11,2020-03-15,Mar,3,2020-03-01,12.571428571428571
2020-03-15,NJ,34,positive,NA,98,15,10,2020,11,2020-03-15,Mar,3,2020-03-01,157.14285714285714
2020-03-15,NM,35,positive,NA,13,15,9,2020,11,2020-03-15,Mar,3,2020-03-01,15.142857142857142
2020-03-15,NV,32,positive,NA,21,15,10,2020,11,2020-03-15,Mar,3,2020-03-01,30.571428571428573
2020-03-15,NY,36,positive,NA,729,15,11,2020,11,2020-03-15,Mar,3,2020-03-01,988.8571428571429
2020-03-15,OH,39,positive,NA,36,15,10,2020,11,2020-03-15,Mar,3,2020-03-01,38.857142857142854
2020-03-15,OK,40,positive,NA,9,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,10.714285714285714
2020-03-15,OR,41,positive,NA,36,15,11,2020,11,2020-03-15,Mar,3,2020-03-01,39.42857142857143
2020-03-15,PA,42,positive,NA,63,15,9,2020,11,2020-03-15,Mar,3,2020-03-01,68.28571428571429
2020-03-15,RI,44,positive,NA,20,15,14,2020,11,2020-03-15,Mar,3,2020-03-01,19.428571428571427
2020-03-15,SC,45,positive,NA,19,15,11,2020,11,2020-03-15,Mar,3,2020-03-01,25
2020-03-15,SD,46,positive,NA,9,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,9.571428571428571
2020-03-15,TN,47,positive,NA,39,15,10,2020,11,2020-03-15,Mar,3,2020-03-01,48.285714285714285
2020-03-15,TX,48,positive,NA,56,15,11,2020,11,2020-03-15,Mar,3,2020-03-01,53.285714285714285
2020-03-15,UT,49,positive,NA,28,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,28.142857142857142
2020-03-15,VA,51,positive,NA,45,15,10,2020,11,2020-03-15,Mar,3,2020-03-01,45.285714285714285
2020-03-15,VT,50,positive,NA,12,15,9,2020,11,2020-03-15,Mar,3,2020-03-01,12
2020-03-15,WA,53,positive,NA,2738,15,53,2020,11,2020-03-15,Mar,3,2020-03-01,2815.714285714286
2020-03-15,WI,55,positive,NA,37,15,11,2020,11,2020-03-15,Mar,3,2020-03-01,50.285714285714285
2020-03-15,WV,54,positive,NA,0,15,9,2020,11,2020-03-15,Mar,3,2020-03-01,0.14285714285714285
2020-03-15,WY,56,positive,NA,3,15,8,2020,11,2020-03-15,Mar,3,2020-03-01,5
2020-03-14,AK,02,positive,NA,1,14,8,2020,11,2020-03-08,Mar,3,2020-03-01,1
2020-03-14,AL,01,positive,NA,6,14,7,2020,11,2020-03-08,Mar,3,2020-03-01,11.857142857142858
2020-03-14,AR,05,positive,NA,12,14,8,2020,11,2020-03-08,Mar,3,2020-03-01,12.428571428571429
2020-03-14,AZ,04,positive,NA,12,14,10,2020,11,2020-03-08,Mar,3,2020-03-01,12.714285714285714
2020-03-14,CA,06,positive,NA,252,14,10,2020,11,2020-03-08,Mar,3,2020-03-01,274.85714285714283
2020-03-14,CO,08,positive,NA,101,14,9,2020,11,2020-03-08,Mar,3,2020-03-01,95.42857142857143
2020-03-14,CT,09,positive,NA,11,14,7,2020,11,2020-03-08,Mar,3,2020-03-01,16.142857142857142
2020-03-14,DC,11,positive,NA,10,14,9,2020,11,2020-03-08,Mar,3,2020-03-01,12.857142857142858
2020-03-14,DE,10,positive,NA,6,14,8,2020,11,2020-03-08,Mar,3,2020-03-01,6.428571428571429
2020-03-14,FL,12,positive,NA,77,14,10,2020,11,2020-03-08,Mar,3,2020-03-01,90
2020-03-14,GA,13,positive,NA,66,14,10,2020,11,2020-03-08,Mar,3,2020-03-01,75.28571428571429
2020-03-14,HI,15,positive,NA,2,14,7,2020,11,2020-03-08,Mar,3,2020-03-01,3.857142857142857
2020-03-14,IA,19,positive,NA,17,14,8,2020,11,2020-03-08,Mar,3,2020-03-01,17.571428571428573
2020-03-14,ID,16,positive,NA,2,14,7,2020,11,2020-03-08,Mar,3,2020-03-01,2.7142857142857144
2020-03-14,IL,17,positive,NA,46,14,10,2020,11,2020-03-08,Mar,3,2020-03-01,62.57142857142857
2020-03-14,IN,18,positive,NA,15,14,8,2020,11,2020-03-08,Mar,3,2020-03-01,17.428571428571427
2020-03-14,KS,20,positive,NA,6,14,8,2020,11,2020-03-08,Mar,3,2020-03-01,7.285714285714286
2020-03-14,KY,21,positive,NA,14,14,8,2020,11,2020-03-08,Mar,3,2020-03-01,14.285714285714286
2020-03-14,LA,22,positive,NA,51,14,7,2020,11,2020-03-08,Mar,3,2020-03-01,64.14285714285714
2020-03-14,MA,25,positive,NA,38,14,2,2020,11,2020-03-08,Mar,3,2020-03-01,NA
2020-03-14,MD,24,positive,NA,26,14,9,2020,11,2020-03-08,Mar,3,2020-03-01,27
2020-03-14,ME,23,positive,NA,3,14,7,2020,11,2020-03-08,Mar,3,2020-03-01,8.428571428571429
2020-03-14,MI,26,positive,NA,1196,14,13,2020,11,2020-03-08,Mar,3,2020-03-01,1487.4285714285713
2020-03-14,MN,27,positive,NA,90,14,8,2020,11,2020-03-08,Mar,3,2020-03-01,109.85714285714286
2020-03-14,MO,29,positive,NA,4,14,7,2020,11,2020-03-08,Mar,3,2020-03-01,3.857142857142857
2020-03-14,MS,28,positive,NA,6,14,7,2020,11,2020-03-08,Mar,3,2020-03-01,7.714285714285714
