State,polygon,long,lat
South Australia,8,133.6934051,-32.156105
South Australia,8,133.6704864,-32.1349869
South Australia,8,133.6716003,-32.1070518
South Australia,8,133.6437683,-32.0959129
South Australia,8,133.6006928,-32.0844917
South Australia,8,133.5830078,-32.0945435
South Australia,8,133.5725098,-32.1174545
South Australia,8,133.5838165,-32.1416359
South Australia,8,133.5556335,-32.1592445
South Australia,8,133.5353851,-32.1661529
South Australia,8,133.5217438,-32.1513023
South Australia,8,133.5012665,-32.1538467
South Australia,8,133.4940796,-32.1460342
South Australia,8,133.5015259,-32.1290283
South Australia,8,133.4841156,-32.1265907
South Australia,8,133.486206,-32.114151
South Australia,8,133.4751739,-32.100853
South Australia,8,133.460434,-32.1029129
South Australia,8,133.4491425,-32.1194534
South Australia,8,133.4321747,-32.1300926
South Australia,8,133.4188843,-32.1283417
South Australia,8,133.3984375,-32.1381416
South Australia,8,133.3944702,-32.1591263
South Australia,8,133.4112396,-32.1757011
South Australia,8,133.4297333,-32.1788254
South Australia,8,133.4258423,-32.1952286
South Australia,8,133.4037781,-32.1975746
South Australia,8,133.3353424,-32.1802406
South Australia,8,133.278244,-32.1835289
South Australia,8,133.275238,-32.1949005
South Australia,8,133.2577667,-32.2064705
South Australia,8,133.2332611,-32.1925888
South Australia,8,133.1789856,-32.1717224
South Australia,8,133.1466217,-32.1748352
South Australia,8,133.1457977,-32.1963654
South Australia,8,133.1283417,-32.1907616
South Australia,8,133.1395264,-32.1781921
South Australia,8,133.1341705,-32.1682587
South Australia,8,133.0996246,-32.1351471
South Australia,8,133.0545959,-32.1047058
South Australia,8,133.0328064,-32.0979843
South Australia,8,133.0076141,-32.083683
South Australia,8,132.9878693,-32.0963135
South Australia,8,132.9742126,-32.0725326
South Australia,8,132.9472504,-32.0542717
South Australia,8,132.9346771,-32.054451
South Australia,8,132.8477936,-31.9938145
South Australia,8,132.8217316,-31.9790535
South Australia,8,132.7787781,-31.9594364
South Australia,8,132.7448883,-31.9490681
South Australia,8,132.7352447,-31.9548874
South Australia,8,132.6863861,-31.9506912
South Australia,8,132.65847779999999,-31.9555492
South Australia,8,132.6558075,-31.9483376
South Australia,8,132.5951996,-31.9343281
South Australia,8,132.5313263,-31.9349441
South Australia,8,132.4779816,-31.9465103
South Australia,8,132.4550324,-31.9607296
South Australia,8,132.4373016,-31.9933624
South Australia,8,132.4416351,-32.0069733
South Australia,8,132.4604187,-32.0099564
South Australia,8,132.4541016,-32.0238571
South Australia,8,132.4209595,-31.9997883
South Australia,8,132.397522,-32.0003967
South Australia,8,132.38168339999999,-32.0100899
South Australia,8,132.3431854,-32.0144997
South Australia,8,132.3352814,-32.0290489
South Australia,8,132.2841339,-32.0225296
South Australia,8,132.2711334,-32.0323982
South Australia,8,132.2091217,-32.0240631
South Australia,8,132.2006073,-32.0272789
South Australia,8,132.1764069,-32.0183144
South Australia,8,132.16716,-32.0055199
South Australia,8,132.1464081,-31.9943066
South Australia,8,132.1168365,-31.9611454
South Australia,8,132.112915,-31.9467792
South Australia,8,132.0805359,-31.9267483
South Australia,8,132.072998,-31.9177399
South Australia,8,132.0014038,-31.8773842
South Australia,8,131.9604797,-31.8467083
South Australia,8,131.9094238,-31.8142872
South Australia,8,131.8561706,-31.786129
South Australia,8,131.8519287,-31.7789192
South Australia,8,131.8027801,-31.7448692
South Australia,8,131.6829529,-31.6814327
South Australia,8,131.5699615,-31.6276035
South Australia,8,131.4801941,-31.5879841
South Australia,8,131.3763123,-31.5452232
South Australia,8,131.3518524,-31.5374069
South Australia,8,131.3184662,-31.5216656
South Australia,8,131.2447815,-31.4922771
South Australia,8,131.1868591,-31.4720135
South Australia,8,131.1486359,-31.4636536
South Australia,8,131.1295624,-31.4643631
South Australia,8,131.1148987,-31.4758186
South Australia,8,131.0818024,-31.4908981
South Australia,8,131.0655518,-31.5057945
South Australia,8,131.0575562,-31.5215454
South Australia,8,131.0263977,-31.5376263
South Australia,8,130.9395752,-31.5670681
South Australia,8,130.9025116,-31.5767784
South Australia,8,130.8461151,-31.5977592
South Australia,8,130.7913666,-31.6070003
South Australia,8,130.7344666,-31.6060524
South Australia,8,130.6726074,-31.6006412
South Australia,8,130.5993805,-31.5886803
South Australia,8,130.5679169,-31.5857334
South Australia,8,130.5252991,-31.5923634
South Australia,8,130.4888001,-31.5930443
South Australia,8,130.4292908,-31.5838509
South Australia,8,130.3449707,-31.5836449
South Australia,8,130.2750702,-31.5736618
South Australia,8,130.2473907,-31.5737667
South Australia,8,130.222168,-31.5797977
South Australia,8,130.1575928,-31.5765076
South Australia,8,130.1204071,-31.5864143
South Australia,8,130.0392609,-31.5877838
South Australia,8,130.0201569,-31.5859642
South Australia,8,129.9703827,-31.5910797
South Australia,8,129.9383545,-31.5886249
South Australia,8,129.8859711,-31.5956154
South Australia,8,129.8661194,-31.6040459
South Australia,8,129.8329468,-31.6083469
South Australia,8,129.7699585,-31.6080074
South Australia,8,129.7229462,-31.6142368
South Australia,8,129.6809235,-31.6167278
South Australia,8,129.6155395,-31.6164284
South Australia,8,129.5277862,-31.6226845
South Australia,8,129.432785,-31.6372147
South Australia,8,129.3701782,-31.6402855
South Australia,8,129.2891998,-31.6517963
South Australia,8,129.1947327,-31.6586876
South Australia,8,129.1395264,-31.6678982
South Australia,8,129.049881,-31.6751194
South Australia,8,129.0013428,-31.6870689
South Australia,9,135.9297333,-34.7321701
South Australia,9,135.9119721,-34.6961594
South Australia,9,135.9134674,-34.6838303
South Australia,9,135.9315949,-34.6811714
South Australia,9,135.9429016,-34.6945038
South Australia,9,135.9379273,-34.7197838
South Australia,9,135.9297333,-34.7321701
South Australia,10,136.2007446,-35.0646668
South Australia,10,136.18927,-35.0522652
South Australia,10,136.1660004,-35.0571556
South Australia,10,136.1468048,-35.0265656
South Australia,10,136.1574554,-35.0079498
South Australia,10,136.1377716,-34.9917412
South Australia,10,136.1118774,-34.9770279
South Australia,10,136.1106415,-34.9697914
South Australia,10,136.0841522,-34.9668999
South Australia,10,136.0827637,-34.9454308
South Australia,10,136.109024,-34.9339905
South Australia,10,136.1457672,-34.9837723
South Australia,10,136.1943665,-35.0163345
South Australia,10,136.1896057,-35.0238075
South Australia,10,136.2007446,-35.0646668
South Australia,11,137.3615723,-34.4637871
South Australia,11,137.3748627,-34.4688454
South Australia,11,137.3804779,-34.497303
South Australia,11,137.3713379,-34.5062447
South Australia,11,137.3638763,-34.5301743
South Australia,11,137.34152220000001,-34.5264816
South Australia,11,137.3376617,-34.4936295
South Australia,11,137.3565826,-34.4755974
South Australia,11,137.3615723,-34.4637871
Tasmania,1,158.8516693,-54.7272224
Tasmania,1,158.8511047,-54.7513886
Tasmania,1,158.8322296,-54.7741661
Tasmania,1,158.8093414,-54.776165
Tasmania,1,158.7749939,-54.7669449
Tasmania,1,158.7988892,-54.753334
Tasmania,1,158.8105621,-54.7061119
Tasmania,1,158.8005524,-54.6861114
Tasmania,1,158.8272247,-54.6763878
Tasmania,1,158.8183289,-54.6516685
Tasmania,1,158.824997,-54.6063881
Tasmania,1,158.8677826,-54.5508347
Tasmania,1,158.8511047,-54.5305557
Tasmania,1,158.8766632,-54.5086098
Tasmania,1,158.8766632,-54.4955559
Tasmania,1,158.9318237,-54.5011749
Tasmania,1,158.9388886,-54.5294456
Tasmania,1,158.9161072,-54.5666656
Tasmania,1,158.9216614,-54.5766678
Tasmania,1,158.9149933,-54.6086121
Tasmania,1,158.8883362,-54.667778
Tasmania,1,158.8600006,-54.7005539
Tasmania,1,158.8516693,-54.7272224
Tasmania,2,146.3373871,-43.5925941
Tasmania,2,146.3477173,-43.5866737
Tasmania,2,146.3761902,-43.5980263
Tasmania,2,146.3604889,-43.6064835
Tasmania,2,146.3419037,-43.6034966
Tasmania,2,146.3373871,-43.5925941
Tasmania,3,148.1517334,-42.6565361
Tasmania,3,148.1165466,-42.6681633
Tasmania,3,148.111969,-42.65979
Tasmania,3,148.0831909,-42.6608734
Tasmania,3,148.0682526,-42.6772995
Tasmania,3,148.0867615,-42.6890259
Tasmania,3,148.0934601,-42.7202492
Tasmania,3,148.0675659,-42.7257194
Tasmania,3,148.0419159,-42.7251739
Tasmania,3,148.0179901,-42.7410355
Tasmania,3,148.0120087,-42.7294006
Tasmania,3,148.0342102,-42.6990051
Tasmania,3,148.0396881,-42.6833572
Tasmania,3,148.0623932,-42.6835365
Tasmania,3,148.0658569,-42.6697311
Tasmania,3,148.0378876,-42.6491966
Tasmania,3,148.0290527,-42.6244392
Tasmania,3,148.0458984,-42.6098518
Tasmania,3,148.04776,-42.5969696
Tasmania,3,148.0670624,-42.5710258
Tasmania,3,148.0894928,-42.5849228
Tasmania,3,148.1201477,-42.5850105
Tasmania,3,148.1385498,-42.6084404
Tasmania,3,148.1360779,-42.6233482
Tasmania,3,148.1586609,-42.6501999
Tasmania,3,148.1517334,-42.6565361
Tasmania,4,148.295166,-42.2921104
Tasmania,4,148.317215,-42.3038025
Tasmania,4,148.325943,-42.3331795
Tasmania,4,148.3140106,-42.3450584
Tasmania,4,148.2822876,-42.3305283
Tasmania,4,148.2525787,-42.3286285
Tasmania,4,148.236618,-42.31773
Tasmania,4,148.2362213,-42.3063049
Tasmania,4,148.2534027,-42.2936783
Tasmania,4,148.2852325,-42.2995262
Tasmania,4,148.295166,-42.2921104
Tasmania,5,147.8710785,-43.161541
Tasmania,5,147.8533935,-43.1815033
Tasmania,5,147.872406,-43.1928558
Tasmania,5,147.8594208,-43.2011795
Tasmania,5,147.8434753,-43.188015
Tasmania,5,147.8071289,-43.2095451
Tasmania,5,147.7857666,-43.2366753
Tasmania,5,147.7777252,-43.2142906
Tasmania,5,147.7637634,-43.2068939
Tasmania,5,147.7125397,-43.1948852
Tasmania,5,147.7154694,-43.1783104
Tasmania,5,147.6945496,-43.1671791
Tasmania,5,147.7012176,-43.158905
Tasmania,5,147.6894836,-43.1380768
Tasmania,5,147.7034302,-43.1221352
Tasmania,5,147.7357025,-43.1138191
Tasmania,5,147.7019196,-43.0981636
Tasmania,5,147.6832886,-43.1016693
Tasmania,5,147.6698151,-43.0872154
Tasmania,5,147.6275177,-43.0725555
Tasmania,5,147.6228027,-43.0512314
Tasmania,5,147.6282959,-43.0402069
Tasmania,5,147.618454,-43.0084
Tasmania,5,147.627533,-42.9982338
Tasmania,5,147.6793365,-42.9918022
Tasmania,5,147.6832275,-42.9742088
Tasmania,5,147.6691895,-42.9619408
Tasmania,5,147.6657257,-42.939045
Tasmania,5,147.6789856,-42.9345665
Tasmania,5,147.6997223,-42.9445877
Tasmania,5,147.70535279999999,-42.9566116
Tasmania,5,147.7259979,-42.9495239
Tasmania,5,147.7298279,-42.9709969
Tasmania,5,147.7075806,-43.0067368
Tasmania,5,147.7306366,-43.0242119
Tasmania,5,147.7457123,-43.0233421
Tasmania,5,147.7494354,-43.043396
Tasmania,5,147.7670746,-43.041542
Tasmania,5,147.7733917,-43.0545044
Tasmania,5,147.8080444,-43.054615
Tasmania,5,147.8405609,-43.0605087
Tasmania,5,147.8359375,-43.0410461
Tasmania,5,147.8630524,-43.0358009
Tasmania,5,147.8699188,-43.0108719
Tasmania,5,147.8505096,-43.0136185
Tasmania,5,147.8396149,-43.0020523
Tasmania,5,147.8543091,-42.985817
Tasmania,5,147.8255615,-42.9760132
Tasmania,5,147.8311615,-42.9651451
Tasmania,5,147.8500519,-42.9587517
Tasmania,5,147.8480377,-42.943058
Tasmania,5,147.81472779999999,-42.9319878
Tasmania,5,147.8228455,-42.9191971
Tasmania,5,147.8175049,-42.895443
Tasmania,5,147.8534241,-42.8899422
Tasmania,5,147.8972778,-42.8971481
Tasmania,5,147.904129,-42.8825264
Tasmania,5,147.8736114,-42.875007600000004
Tasmania,5,147.8796234,-42.8536453
Tasmania,5,147.9049377,-42.8424225
Tasmania,5,147.9212494,-42.8469582
Tasmania,5,147.920166,-42.8604507
Tasmania,5,147.93527220000001,-42.8752365
Tasmania,5,147.9580383,-42.8715286
Tasmania,5,147.9598999,-42.884449
Tasmania,5,147.9823914,-42.8906021
Tasmania,5,147.9988556,-42.914566
Tasmania,5,147.9868164,-42.9369278
Tasmania,5,147.9866943,-42.9506683
Tasmania,5,147.9995117,-42.9642067
Tasmania,5,147.9751587,-42.9827728
Tasmania,5,147.9618378,-42.9838638
Tasmania,5,147.9524383,-43.0018082
Tasmania,5,147.9349365,-43.0070038
Tasmania,5,147.9295502,-43.0300064
Tasmania,5,147.9531555,-43.0404167
Tasmania,5,147.9459228,-43.0607338
Tasmania,5,147.9659882,-43.0852966
Tasmania,5,147.9723663,-43.1222839
Tasmania,5,147.9844818,-43.1364021
Tasmania,5,148.0032959,-43.1447868
Tasmania,5,147.9832306,-43.1568375
Tasmania,5,147.9635925,-43.1910706
Tasmania,5,147.9925385,-43.2154922
Tasmania,5,147.9792938,-43.2224388
Tasmania,5,147.9494629,-43.2157326
Tasmania,5,147.9451599,-43.1946793
Tasmania,5,147.8952026,-43.1884117
Tasmania,5,147.895462,-43.1547852
Tasmania,5,147.8877258,-43.1285782
Tasmania,5,147.8518829,-43.1257324
Tasmania,5,147.8573914,-43.1453476
Tasmania,5,147.8710785,-43.161541
Tasmania,6,147.2073364,-43.4168968
Tasmania,6,147.1990967,-43.4364052
Tasmania,6,147.2030029,-43.4485893
Tasmania,6,147.1808472,-43.4898033
Tasmania,6,147.132782,-43.4802933
Tasmania,6,147.1356506,-43.4581032
Tasmania,6,147.1146088,-43.437294
Tasmania,6,147.0967407,-43.431179
Tasmania,6,147.0917358,-43.4197388
Tasmania,6,147.1157074,-43.4113159
Tasmania,6,147.1615143,-43.4649086
Tasmania,6,147.1746216,-43.4492874
Tasmania,6,147.1748352,-43.3948975
Tasmania,6,147.1856079,-43.3882599
Tasmania,6,147.1798096,-43.3732605
Tasmania,6,147.1874542,-43.3595047
Tasmania,6,147.219162,-43.3764229
Tasmania,6,147.2223053,-43.3399811
Tasmania,6,147.2413788,-43.3274002
Tasmania,6,147.242569,-43.309082
Tasmania,6,147.2711487,-43.2953377
Tasmania,6,147.2712402,-43.2770691
Tasmania,6,147.2861481,-43.2658424
Tasmania,6,147.3067169,-43.2937508
Tasmania,6,147.3336182,-43.2846298
Tasmania,6,147.3504486,-43.2669144
Tasmania,6,147.3586426,-43.2476997
Tasmania,6,147.3472138,-43.2260437
Tasmania,6,147.3530426,-43.2133484
Tasmania,6,147.3757324,-43.214859
Tasmania,6,147.3864593,-43.1965179
Tasmania,6,147.3777466,-43.1766281
Tasmania,6,147.3476257,-43.1862679
Tasmania,6,147.3003235,-43.1718597
Tasmania,6,147.2886352,-43.1433144
Tasmania,6,147.3100586,-43.1361122
Tasmania,6,147.3299255,-43.1427918
Tasmania,6,147.3455505,-43.1214752
Tasmania,6,147.3111114,-43.1182785
Tasmania,6,147.3267364,-43.0852127
Tasmania,6,147.3371124,-43.0828323
Tasmania,6,147.3524017,-43.0636482
Tasmania,6,147.36763,-43.0718231
Tasmania,6,147.3617706,-43.0850258
Tasmania,6,147.3848572,-43.1051598
Tasmania,6,147.3942566,-43.1373177
Tasmania,6,147.3933563,-43.1643562
Tasmania,6,147.4136505,-43.1812744
Tasmania,6,147.4107666,-43.2005463
Tasmania,6,147.4255218,-43.2055817
Tasmania,6,147.4327393,-43.2241478
Tasmania,6,147.4176178,-43.2411957
Tasmania,6,147.3923798,-43.2455292
Tasmania,6,147.3552551,-43.2654495
Tasmania,6,147.3358154,-43.2834015
Tasmania,6,147.3203278,-43.3098488
Tasmania,6,147.3224792,-43.3481102
Tasmania,6,147.3312378,-43.3627052
Tasmania,6,147.3478394,-43.3686676
Tasmania,6,147.3665619,-43.3504677
Tasmania,6,147.3819122,-43.3723144
Tasmania,6,147.3468475,-43.4162178
Tasmania,6,147.3450012,-43.4304619
Tasmania,6,147.3270111,-43.4496231
Tasmania,6,147.3204041,-43.4748917
Tasmania,6,147.3272095,-43.4971046
Tasmania,6,147.3013458,-43.5106201
Tasmania,6,147.2823334,-43.5061226
Tasmania,6,147.2626343,-43.4877968
Tasmania,6,147.247757,-43.4934235
Tasmania,6,147.2428131,-43.4637833
Tasmania,6,147.2555389,-43.4558754
Tasmania,6,147.2345123,-43.4135742
Tasmania,6,147.2073364,-43.4168968
Tasmania,7,144.9464569,-40.445816
Tasmania,7,144.9337769,-40.4694977
Tasmania,7,144.8930664,-40.4833717
Tasmania,7,144.8583679,-40.4689789
Tasmania,7,144.8363648,-40.4393387
Tasmania,7,144.8654175,-40.4319763
Tasmania,7,144.8847961,-40.4136314
Tasmania,7,144.8819275,-40.3908844
Tasmania,7,144.9408874,-40.3977737
Tasmania,7,144.9553375,-40.3918304
Tasmania,7,144.9573822,-40.4147263
Tasmania,7,144.9688721,-40.4238167
Tasmania,7,144.9464569,-40.445816
Tasmania,8,144.9359131,-40.5871696
Tasmania,8,144.9348755,-40.5958137
Tasmania,8,144.9499359,-40.6210747
Tasmania,8,144.9199066,-40.6129799
Tasmania,8,144.9230347,-40.581604
Tasmania,8,144.9359131,-40.5871696
Tasmania,9,148.1015015,-40.5356026
Tasmania,9,148.0988464,-40.5259552
Tasmania,9,148.1309815,-40.5021668
Tasmania,9,148.1737976,-40.4976196
Tasmania,9,148.184967,-40.4901657
Tasmania,9,148.2144775,-40.502758
Tasmania,9,148.2230377,-40.4905357
Tasmania,9,148.2458649,-40.4788475
Tasmania,9,148.2467346,-40.4970398
Tasmania,9,148.2335968,-40.5042114
Tasmania,9,148.2284088,-40.52565
Tasmania,9,148.2352295,-40.5317345
Tasmania,9,148.2091675,-40.5536461
Tasmania,9,148.1923828,-40.5741119
Tasmania,9,148.1915283,-40.5873222
Tasmania,9,148.1748047,-40.59058
Tasmania,9,148.1492004,-40.5653687
Tasmania,9,148.1134033,-40.5643539
Tasmania,9,148.121582,-40.5372238
Tasmania,9,148.1015015,-40.5356026
Tasmania,10,144.7272797,-40.5393143
Tasmania,10,144.7106476,-40.4844818
Tasmania,10,144.7307434,-40.489193
Tasmania,10,144.7542725,-40.4869194
Tasmania,10,144.772583,-40.4644203
Tasmania,10,144.7654724,-40.4517784
Tasmania,10,144.7749329,-40.4253845
Tasmania,10,144.7884674,-40.425663
Tasmania,10,144.7924652,-40.4788437
Tasmania,10,144.7897034,-40.5069122
Tasmania,10,144.7715607,-40.5331116
Tasmania,10,144.7695923,-40.5540504
Tasmania,10,144.7759552,-40.5812302
Tasmania,10,144.7573547,-40.6058693
Tasmania,10,144.7345734,-40.5918617
Tasmania,10,144.7255249,-40.5661926
Tasmania,10,144.7329559,-40.5510712
Tasmania,10,144.7272797,-40.5393143
Tasmania,11,148.3285675,-39.931984
Tasmania,11,148.3475952,-39.9518738
Tasmania,11,148.3283234,-39.956131
Tasmania,11,148.3285675,-39.931984
Tasmania,12,147.9854584,-39.6391144
Tasmania,12,148.0046081,-39.6419792
Tasmania,12,148.0100861,-39.6516609
Tasmania,12,147.9907379,-39.6632538
Tasmania,12,147.9854584,-39.6391144
Tasmania,13,147.9215851,-39.7032623
Tasmania,13,147.9030762,-39.7052154
Tasmania,13,147.9051971,-39.6887131
Tasmania,13,147.9309692,-39.6867142
Tasmania,13,147.9215851,-39.7032623
Tasmania,14,147.3243256,-39.5046768
Tasmania,14,147.3053131,-39.4737358
Tasmania,14,147.3160858,-39.457077
Tasmania,14,147.3397217,-39.4505768
Tasmania,14,147.346283,-39.4708328
Tasmania,14,147.3577728,-39.4811935
Tasmania,14,147.3293457,-39.4920197
Tasmania,14,147.3243256,-39.5046768
Tasmania,15,147.2728424,-39.4677353
Tasmania,15,147.2840881,-39.4684486
Tasmania,15,147.2865906,-39.4391975
Tasmania,15,147.3001556,-39.4392662
Tasmania,15,147.2958374,-39.4708443
Tasmania,15,147.2728424,-39.4677353
Tasmania,16,148.2321167,-40.2399139
Tasmania,16,148.2563019,-40.2417374
Tasmania,16,148.2486114,-40.2553139
Tasmania,16,148.2321167,-40.2399139
Tasmania,17,147.7609863,-40.0460053
Tasmania,17,147.7643433,-40.028553
Tasmania,17,147.7839508,-40.0404625
Tasmania,17,147.7576904,-40.0757332
Tasmania,17,147.7561951,-40.0950088
Tasmania,17,147.7358398,-40.1018715
Tasmania,17,147.7247009,-40.0933762
Tasmania,17,147.7471924,-40.0802231
Tasmania,17,147.7474518,-40.0663338
Tasmania,17,147.7609863,-40.0460053
Tasmania,18,147.8167267,-39.9109764
Tasmania,18,147.7599792,-39.890255
Tasmania,18,147.7523346,-39.8731918
Tasmania,18,147.7714844,-39.8637734
Tasmania,18,147.8115997,-39.8338966
Tasmania,18,147.8247528,-39.8379974
Tasmania,18,147.8453522,-39.8322334
Tasmania,18,147.84152220000001,-39.8128967
Tasmania,18,147.8682709,-39.7898292
Tasmania,18,147.8684845,-39.7767944
Tasmania,18,147.851059,-39.7614059
Tasmania,18,147.8589477,-39.7513237
Tasmania,18,147.8791657,-39.7618599
Tasmania,18,147.9345245,-39.7327766
Tasmania,18,147.9572907,-39.7279358
Tasmania,18,147.9625549,-39.7630959
Tasmania,18,147.9857483,-39.7629013
Tasmania,18,148.0072479,-39.779808
Tasmania,18,148.0385742,-39.8150787
Tasmania,18,148.0965576,-39.8674545
Tasmania,18,148.1437836,-39.918148
Tasmania,18,148.1758728,-39.9414482
Tasmania,18,148.1796722,-39.9495163
Tasmania,18,148.2059937,-39.9466934
Tasmania,18,148.2601929,-39.9668694
Tasmania,18,148.2886352,-39.9699173
Tasmania,18,148.2790985,-40.0150719
Tasmania,18,148.2862549,-40.0679245
Tasmania,18,148.2697296,-40.0900764
Tasmania,18,148.2396698,-40.1007423
Tasmania,18,148.2236328,-40.1193047
Tasmania,18,148.2542114,-40.1245689
Tasmania,18,148.2752533,-40.117981
Tasmania,18,148.2917633,-40.105381
Tasmania,18,148.3190002,-40.1834412
Tasmania,18,148.3338776,-40.2095337
Tasmania,18,148.312088,-40.2226143
Tasmania,18,148.2842407,-40.2312965
Tasmania,18,148.2597656,-40.2101555
Tasmania,18,148.2102814,-40.2106934
Tasmania,18,148.1904755,-40.2247925
Tasmania,18,148.1844482,-40.2501717
Tasmania,18,148.1584167,-40.2627831
Tasmania,18,148.1135559,-40.2710266
Tasmania,18,148.0964966,-40.2619286
Tasmania,18,148.06604,-40.2581902
Tasmania,18,148.0427856,-40.2462807
Tasmania,18,148.0412292,-40.2313232
Tasmania,18,148.023941,-40.2195892
Tasmania,18,148.0416565,-40.2083511
Tasmania,18,148.0390472,-40.1948852
Tasmania,18,148.0157166,-40.1629028
Tasmania,18,148.0169983,-40.1370354
Tasmania,18,148.0076904,-40.1063271
Tasmania,18,147.9888458,-40.0917435
Tasmania,18,147.9554901,-40.0837936
Tasmania,18,147.9516754,-40.0611076
Tasmania,18,147.9388123,-40.0382843
Tasmania,18,147.9172211,-40.0298233
Tasmania,18,147.8919678,-40.0338325
Tasmania,18,147.8737793,-40.0209236
Tasmania,18,147.8861999,-40.0008583
Tasmania,18,147.9032288,-39.9919853
Tasmania,18,147.9067841,-39.9752426
Tasmania,18,147.901474,-39.9486961
Tasmania,18,147.8853455,-39.9187012
Tasmania,18,147.8602295,-39.8976936
Tasmania,18,147.8359833,-39.9016342
Tasmania,18,147.8167267,-39.9109764
Tasmania,19,143.8835907,-40.1208649
Tasmania,19,143.8750305,-40.1144333
Tasmania,19,143.8746033,-40.0990868
Tasmania,19,143.8656921,-40.0695496
Tasmania,19,143.8897095,-40.0540924
Tasmania,19,143.8842621,-40.0300674
Tasmania,19,143.8917084,-40.0130005
Tasmania,19,143.8890228,-39.9856491
Tasmania,19,143.8790283,-39.9672279
Tasmania,19,143.8393402,-39.9366417
Tasmania,19,143.8353424,-39.902195
Tasmania,19,143.8603516,-39.8566208
Tasmania,19,143.8660431,-39.8406258
Tasmania,19,143.86160279999999,-39.8229408
Tasmania,19,143.8630218,-39.7896156
Tasmania,19,143.8501129,-39.7624397
Tasmania,19,143.85466,-39.7374916
Tasmania,19,143.8449707,-39.714016
Tasmania,19,143.8643036,-39.7103004
Tasmania,19,143.8930817,-39.6965752
Tasmania,19,143.9268951,-39.6624222
Tasmania,19,143.9346161,-39.6382103
Tasmania,19,143.9250488,-39.6119003
Tasmania,19,143.9409027,-39.5843391
Tasmania,19,143.9498291,-39.5793037
Tasmania,19,143.982605,-39.5998344
Tasmania,19,144.0042419,-39.5981255
Tasmania,19,144.0131531,-39.6091995
Tasmania,19,144.0513153,-39.6253967
Tasmania,19,144.0689087,-39.6440239
Tasmania,19,144.108963,-39.6691666
Tasmania,19,144.1007996,-39.7370758
Tasmania,19,144.104187,-39.7771988
Tasmania,19,144.1116333,-39.7995949
Tasmania,19,144.126831,-39.8194008
Tasmania,19,144.1243133,-39.8372955
Tasmania,19,144.1058044,-39.8686905
Tasmania,19,144.105011,-39.8912964
Tasmania,19,144.1113892,-39.9138145
Tasmania,19,144.1355896,-39.9246597
Tasmania,19,144.1382294,-39.9338913
Tasmania,19,144.126831,-39.9944992
Tasmania,19,144.1159363,-40.0184975
Tasmania,19,144.1007996,-40.028904
Tasmania,19,144.1022797,-40.0404739
Tasmania,19,144.0695801,-40.0520172
Tasmania,19,144.0365143,-40.0862923
Tasmania,19,144.0038605,-40.0996666
Tasmania,19,143.9896698,-40.0982399
Tasmania,19,143.9513397,-40.1119575
Tasmania,19,143.9239502,-40.1304703
Tasmania,19,143.9131928,-40.1443939
Tasmania,19,143.9005737,-40.138874
Tasmania,19,143.904419,-40.1213951
Tasmania,19,143.8835907,-40.1208649
Tasmania,20,148.3512726,-40.4927216
Tasmania,20,148.3379059,-40.4850082
Tasmania,20,148.3358459,-40.464653
Tasmania,20,148.3162994,-40.4323769
Tasmania,20,148.2859955,-40.4281235
Tasmania,20,148.2498779,-40.4546967
Tasmania,20,148.2263031,-40.465786
Tasmania,20,148.2060852,-40.4413414
Tasmania,20,148.143631,-40.4533844
Tasmania,20,148.1229706,-40.4396133
Tasmania,20,148.1134338,-40.4477768
Tasmania,20,148.0825043,-40.454895
Tasmania,20,148.0462647,-40.4489327
Tasmania,20,148.0458984,-40.4353371
Tasmania,20,148.0181732,-40.4143105
Tasmania,20,147.988678,-40.4211578
Tasmania,20,147.9930572,-40.3828926
Tasmania,20,148.0017853,-40.3760338
Tasmania,20,148.03237910000001,-40.3616524
Tasmania,20,148.0620575,-40.3578377
Tasmania,20,148.0792236,-40.342823
Tasmania,20,148.1093445,-40.3438263
Tasmania,20,148.1270752,-40.3377914
Tasmania,20,148.1661377,-40.3479118
Tasmania,20,148.2060242,-40.3445473
Tasmania,20,148.2125092,-40.3175507
Tasmania,20,148.2260895,-40.3285179
Tasmania,20,148.2677917,-40.3362389
Tasmania,20,148.2832336,-40.319294
Tasmania,20,148.2990417,-40.321907
Tasmania,20,148.327301,-40.3025322
Tasmania,20,148.3462219,-40.3035622
Tasmania,20,148.3625183,-40.3217049
Tasmania,20,148.3669891,-40.3359909
Tasmania,20,148.3837433,-40.345985400000004
Tasmania,20,148.4146576,-40.3735809
Tasmania,20,148.444519,-40.3795776
Tasmania,20,148.4485474,-40.4055977
Tasmania,20,148.469696,-40.4307175
Tasmania,20,148.4378662,-40.4396629
Tasmania,20,148.430954,-40.4650726
Tasmania,20,148.4131165,-40.4625664
Tasmania,20,148.4014282,-40.4820976
Tasmania,20,148.3698273,-40.4786453
Tasmania,20,148.3512726,-40.4927216
Tasmania,21,147.903183,-40.2914619
Tasmania,21,147.908905,-40.3017159
Tasmania,21,147.9013367,-40.3194199
Tasmania,21,147.8811645,-40.3259544
Tasmania,21,147.8536224,-40.3056526
Tasmania,21,147.8874664,-40.3036995
Tasmania,21,147.903183,-40.2914619
Tasmania,22,148.3039856,-40.261425
Tasmania,22,148.3215179,-40.2835197
Tasmania,22,148.3062744,-40.29282
Tasmania,22,148.2795715,-40.2864571
